0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
0.35721207,0.31373116,0.34254763,0.30359748,0.3594802,0.46852255,0.36674047,0.39049795,0.31188622,0.50458974,0.43880084,0.34699532,0.1701539,0.40077302,0.2154462,0.28807583,0.3953905,0.26756954,0.29176852,0.36221704,0.36601016,0.39536905,0.33729592,0.3906063,0.237654,0.2857553,0.39664453,0.7804699,0.7114306,0.53686464,0.65507764,0.7080401,0.53698397,1.0000001,0.7621528,0.7259293,0.25893003,0.17471988,0.26981482,0.2230632,0.18065558,0.23806153,0.17078643,0.15342067,0.17678767,0.27759668,0.29960757,0.20299014,0.28361568,0.33196476,0.26944745,0.21407649,0.25309572,0.30516875,0.27499822,0.163335,0.07424245,0.26837036,0.10856402,0.082213074,0.23628889,0.2483584,0.18650307,0.26568535,0.24099801,0.32484716,0.3107485,0.28658983,0.2674423,0.2815725,0.2811469,0.17661363,0.13202965,0.28738675,0.32706848,0.37320977,0.2624113,0.3145586,0.35274532,0.3625728,0.31772062,0.33410966,0.29772568,0.34645602,0.39804268,0.06992611,0.021057978,-0.08051213,-0.0769269,0.0006674072,0.070174634,-0.008388665,-0.045571666,0.040044874,0.081392914,0.1766643,0.064553745,0.18154483,0.051374216,0.05696019,0.10169651,0.09605751,0.13321869,-0.022851678,0.10620286,0.17052445,0.22211698,0.19511037,0.22861293,0.2473285,0.2242744,0.24295694,0.18958713,0.188476,0.2089373,0.24243125,0.23494124,0.27195632,0.24938789,0.27164644,0.285911,0.21426353,0.18753856,0.19768998,0.24984327,0.16848068,0.23935384,0.19352041,0.22944382
0.32113585,0.3033012,0.31852835,0.27637428,0.24571112,0.3950198,0.36134428,0.38102055,0.23876494,0.529064,0.42782345,0.35275608,0.13900764,0.36390156,0.24373558,0.30572468,0.356684,0.2424673,0.26756862,0.39376783,0.32947665,0.3603741,0.31391418,0.3738755,0.24102916,0.26944652,0.3812062,0.8588602,0.62741554,0.4932892,0.7086766,0.72600895,0.58755493,0.7621528,0.99999994,0.72449195,0.22360723,0.20329182,0.27013588,0.15215097,0.23283777,0.21016261,0.21652137,0.16426791,0.21460074,0.30700648,0.3138525,0.21493149,0.31671134,0.39034,0.32238728,0.17845827,0.28408122,0.36131716,0.23616551,0.2197042,0.12574667,0.20229256,0.092238516,0.092948906,0.17354631,0.19028914,0.16559893,0.22482382,0.24152033,0.27456897,0.27518734,0.2638279,0.23761073,0.25444844,0.2667953,0.16310808,0.13434623,0.27736577,0.34781376,0.3568965,0.27762362,0.30421364,0.4120989,0.37538338,0.34300852,0.4136173,0.30652338,0.34942317,0.41151807,0.12451296,0.041574076,-0.05815966,0.03155446,0.010844624,0.079899475,-0.007312158,0.024791742,0.0069480855,0.087785475,0.10137495,0.016931012,0.114838615,0.046971258,0.031691547,0.0478129,0.10192349,0.059633084,-0.083633505,0.0049408553,0.13722996,0.22089742,0.20838407,0.23423734,0.29604998,0.23542005,0.16151066,0.1738602,0.2535594,0.16844249,0.29431182,0.2893035,0.26839,0.31755272,0.25930864,0.3264563,0.22139269,0.17818144,0.16699234,0.24582295,0.13836089,0.18033285,0.19410464,0.19821562
0.40837598,0.32643098,0.29840064,0.31827587,0.27595288,0.41239917,0.31421918,0.41281623,0.40222204,0.47129074,0.40598172,0.32553098,0.13625674,0.3700991,0.25939372,0.37690085,0.379695,0.26839384,0.32655033,0.25225112,0.27442223,0.31700101,0.26918525,0.37346512,0.20553476,0.29539368,0.33336025,0.6886268,0.77058804,0.5340997,0.7355699,0.668968,0.6116862,0.7259293,0.72449195,0.99999994,0.19866294,0.118738666,0.18563595,0.20761491,0.14661579,0.23221979,0.18030542,0.15293518,0.15595348,0.40203264,0.44424927,0.23880798,0.41099477,0.4788979,0.41775557,0.2006979,0.3706316,0.44145998,0.35497892,0.19038537,0.11011341,0.23063686,0.0684881,0.026515823,0.17133182,0.25275075,0.24543303,0.22908124,0.2105227,0.25248107,0.27155071,0.26247188,0.2352514,0.25714517,0.27789873,0.20117311,0.14617655,0.31110385,0.3665999,0.33262497,0.2535887,0.2964594,0.36038947,0.3343784,0.32598585,0.387722,0.2991245,0.39282876,0.35476434,0.106034674,-0.014651854,-0.08986303,-0.051053274,-0.024492528,0.03832961,-0.028685879,-0.032674044,0.044788122,-0.011916887,0.09430259,0.02554585,0.15679544,0.08309874,0.047864996,0.049469214,0.11179615,0.11004952,-0.039315775,0.09651724,0.1340762,0.20790385,0.17252176,0.23278207,0.3028625,0.25219017,0.23255815,0.19802196,0.19151665,0.2014475,0.40228838,0.3623664,0.33188736,0.39360592,0.34343556,0.34954864,0.27185652,0.24087717,0.21351607,0.2572194,0.23044837,0.29286656,0.18981284,0.27898157
0.260525,0.3038348,0.31586453,0.2849964,0.30603522,0.33194062,0.39898932,0.33238092,0.23359124,0.27416453,0.37618938,0.35249513,0.34005928,0.34242773,0.36180553,0.37033555,0.39778137,0.37133187,0.26840857,0.40351167,0.33555654,0.2955346,0.4081632,0.27578586,0.32906854,0.3537559,0.3950442,0.2229643,0.23367658,0.2512365,0.27199236,0.2660003,0.20680973,0.25893003,0.22360723,0.19866294,1.0000001,0.5507413,0.41117033,0.4332212,0.5690133,0.55138946,0.43430436,0.48692515,0.57375526,0.21657497,0.2303893,0.42645988,0.245154,0.25577587,0.21545471,0.48505902,0.22402558,0.20908324,0.22273816,0.32351607,0.16536851,0.37322557,0.18448895,0.3334453,0.41872054,0.2914784,0.21590601,0.42558435,0.43128476,0.46624178,0.3972916,0.45995203,0.36712876,0.42131126,0.2667388,0.2599433,0.22102308,0.24346606,0.2257645,0.3202605,0.23515335,0.26473188,0.381956,0.38821104,0.35873204,0.3823884,0.31905624,0.31775358,0.35644254,0.07138787,0.014474057,-0.040585216,0.03436373,-0.017150695,0.088482834,0.0018331015,-0.05664412,-0.041350655,0.0021905154,0.064278334,-0.009860506,-0.022430155,-0.008057248,0.04151198,0.09828133,0.15417604,0.18608175,0.23501667,0.093964845,0.17789912,0.27432072,0.22337548,0.24529755,0.2741725,0.311792,0.16300094,0.22240573,0.19060902,0.19942617,0.19812092,0.18765374,0.23324272,0.24783203,0.17422229,0.25475997,0.18684517,0.2296538,0.30913076,0.23530096,0.18229485,0.16742967,0.32623664,0.24356808
0.2565973,0.28532442,0.27358624,0.28235775,0.23994452,0.21682084,0.40511417,0.33661154,0.21500294,0.22591823,0.3227668,0.34804815,0.442595,0.3300375,0.4375371,0.49724168,0.44177485,0.45488262,0.3073571,0.277039,0.26464757,0.28267482,0.2897351,0.27041367,0.3148463,0.32510212,0.30935785,0.16531846,0.1669284,0.16660923,0.2294702,0.19999357,0.19024721,0.17471988,0.20329182,0.118738666,0.5507413,0.99999994,0.69391054,0.48666945,0.7966217,0.51970565,0.58765143,0.5907709,0.7199337,0.20008238,0.23560931,0.45011038,0.23390065,0.2741964,0.19690867,0.45562923,0.22948898,0.19726534,0.21702875,0.2014037,0.1268875,0.22911786,0.047054533,0.20971079,0.32856688,0.22038192,0.2061952,0.46882465,0.5009219,0.46734118,0.48427436,0.48672995,0.38903382,0.40562308,0.24481365,0.24326102,0.21056564,0.17925015,0.15476383,0.22864167,0.24174546,0.1943367,0.54849535,0.5151503,0.50871354,0.51145756,0.53391355,0.43566218,0.5120878,0.050240416,0.039409664,-0.016961541,0.089204855,-0.024037408,-0.0067709936,-0.0022285054,-0.025377825,-0.13056104,-0.08434195,-0.029167771,-0.09910474,-0.108712286,-0.08226215,-0.069003515,0.13587637,0.11605527,0.0811946,0.12745997,-0.0026571406,0.15005623,0.30796066,0.36050883,0.3470351,0.27013075,0.35774076,0.22295739,0.26778936,0.27543077,0.22805707,0.1582147,0.17882903,0.21650548,0.28433967,0.18358628,0.21187931,0.16035941,0.2351412,0.26995772,0.20349568,0.25073984,0.1388658,0.2671603,0.15945897
0.22855327,0.25313303,0.26348734,0.22804287,0.20359673,0.18865253,0.42858717,0.35741493,0.28206792,0.29503697,0.35479698,0.3177197,0.26208425,0.28337264,0.2923835,0.38035783,0.33378515,0.32458657,0.23302625,0.26209652,0.23888683,0.26016742,0.2853233,0.2300522,0.2992439,0.28764218,0.27896637,0.2660737,0.2317664,0.19650842,0.2549128,0.2700273,0.12912442,0.26981482,0.27013588,0.18563595,0.41117033,0.69391054,1.0000001,0.38795954,0.598029,0.48980492,0.5621786,0.5428152,0.5906105,0.10986881,0.17685018,0.32945478,0.17972355,0.19226953,0.14224963,0.3712072,0.15889075,0.16299348,0.19983567,0.14983593,0.05541191,0.19731803,0.15565318,0.14424226,0.28168726,0.18777192,0.20041731,0.39114764,0.4067115,0.41710117,0.40092388,0.37613955,0.31245494,0.31124887,0.16949448,0.1938218,0.20130453,0.17406552,0.11844245,0.17604856,0.14826097,0.1578889,0.46369135,0.497098,0.40923113,0.41214332,0.4488566,0.4073687,0.47883484,0.07916291,0.14004666,0.06471581,0.16617969,0.050970923,0.043938614,0.07753165,0.05122936,-0.09172354,-0.033713926,0.040236093,-0.040517896,-0.047385767,-0.06914939,-0.031932164,0.15573333,0.097894154,0.053091515,0.058533467,-0.01987482,0.1623104,0.32749557,0.39526427,0.37106737,0.288546,0.34942865,0.24045078,0.2667871,0.2581456,0.25150648,0.22076584,0.20774785,0.28297523,0.31058136,0.25098294,0.25712425,0.24182864,0.24440137,0.2982581,0.18285216,0.2609786,0.13704988,0.24480264,0.20280764
0.32174867,0.28458607,0.29980624,0.3255397,0.3547651,0.30364978,0.3282909,0.34705785,0.16373569,0.22033522,0.24460858,0.27008027,0.44164798,0.41020423,0.43766576,0.4050582,0.37360352,0.39537704,0.3617733,0.3342104,0.2364065,0.3428456,0.28814745,0.30194077,0.2566665,0.28546214,0.34195435,0.18022566,0.25780228,0.34399423,0.27441588,0.17281969,0.2243883,0.2230632,0.15215097,0.20761491,0.4332212,0.48666945,0.38795954,0.9999999,0.5143304,0.44721738,0.4123018,0.4455603,0.41230607,0.26083294,0.3265494,0.45402214,0.2796153,0.2952469,0.2414673,0.4580705,0.2848303,0.26065162,0.2558635,0.25796434,0.15940735,0.22723563,0.2500255,0.22828284,0.2851724,0.23053987,0.28302062,0.33287856,0.34869155,0.34029073,0.36330125,0.3816311,0.28359887,0.38950318,0.25462902,0.24829091,0.22082898,0.2553034,0.253377,0.2985714,0.21482131,0.25428012,0.3675516,0.38119668,0.34061489,0.35498333,0.35450613,0.3554283,0.350412,0.07070101,-0.061045934,-0.0838545,-0.0113082435,-0.034285303,-0.004753003,0.010771178,-0.11056091,0.05501251,-0.055274297,0.109295726,0.05154549,0.18144916,0.08433957,0.14277261,0.044588137,0.10023558,0.11830772,0.18949789,0.024062956,0.10682449,0.14000478,0.2196436,0.2090061,0.19153528,0.16683751,0.11665855,0.17119418,0.097620666,0.13409811,0.17316104,0.2568128,0.27225953,0.3059736,0.27487254,0.21903376,0.22141694,0.22175044,0.24132772,0.1785994,0.20968617,0.15366499,0.19820833,0.152378
0.23509371,0.2323808,0.24871488,0.26969486,0.24748701,0.2392195,0.40391737,0.32877824,0.12814997,0.18550532,0.31532326,0.32210034,0.36469764,0.30734432,0.3864485,0.3904302,0.36854434,0.36137444,0.2321347,0.29425436,0.22561209,0.28673446,0.25925425,0.25420994,0.2603755,0.31738105,0.30811632,0.19611622,0.16036698,0.15894568,0.2567418,0.2357032,0.17392407,0.18065558,0.23283777,0.14661579,0.5690133,0.7966217,0.598029,0.5143304,1.0,0.5650988,0.62091887,0.66281784,0.69553035,0.15088053,0.18555512,0.44062996,0.169926,0.24308032,0.17350614,0.4219698,0.18477729,0.17480943,0.16040942,0.19685256,0.12317894,0.20952791,0.07743942,0.13558848,0.27168587,0.17135975,0.16182512,0.47269335,0.45967197,0.45791757,0.46627116,0.53169644,0.4090254,0.4427654,0.22304955,0.17673339,0.18966213,0.11864647,0.16841082,0.2222675,0.1858617,0.15271616,0.38772798,0.35997456,0.34759712,0.35380837,0.33655804,0.29672533,0.3744231,0.11772769,0.056410246,0.023870721,0.10131223,0.012720931,0.111718565,0.024880426,0.028462518,-0.028166922,-0.0126418825,0.04218495,-0.010350681,-0.0073573655,0.012814138,0.018317543,0.12757024,0.12652104,0.0915339,0.11024219,0.0075442865,0.11579294,0.18735482,0.22787134,0.2443019,0.20576327,0.22658953,0.16828224,0.21278827,0.13861375,0.174738,0.124779746,0.15604605,0.1793321,0.23374934,0.15540193,0.17001405,0.09747584,0.16213898,0.24302581,0.19500798,0.18068686,0.111689836,0.26048037,0.11102132
0.2360588,0.24072775,0.29274017,0.2507416,0.26969853,0.25242087,0.4352657,0.39489648,0.27841115,0.33152273,0.41156784,0.39238396,0.36621645,0.34360492,0.34243697,0.42083392,0.32565823,0.376694,0.2487902,0.32526302,0.25570983,0.25277278,0.29828265,0.21659425,0.2612449,0.24550225,0.26605266,0.2233631,0.24354787,0.20298588,0.22210748,0.2432058,0.11118837,0.23806153,0.21016261,0.23221979,0.55138946,0.51970565,0.48980492,0.44721738,0.5650988,1.0,0.44561923,0.53853613,0.56053156,0.1385707,0.22197682,0.4739417,0.20377053,0.19307442,0.1357084,0.5362785,0.16522509,0.174551,0.21193798,0.2326362,0.06628231,0.13841575,0.16220765,0.16032195,0.26785162,0.143593,0.122592635,0.34054607,0.33775136,0.38753393,0.34720355,0.4069861,0.23490074,0.2556998,0.21546552,0.22414076,0.23145176,0.19691324,0.19962107,0.20597534,0.22432494,0.18208183,0.3838705,0.41348094,0.3698414,0.38656896,0.36507842,0.3591776,0.4366521,-0.0012758113,-0.13040714,-0.111027814,-0.08960854,-0.1902436,-0.04771207,-0.134111,-0.14188027,-0.06782591,-0.06281019,0.00054406654,-0.053830758,-0.031099983,-0.023376938,-0.0072341543,-0.047349703,-0.002402299,-0.021502227,0.08333082,-0.028676044,0.009720644,0.2541634,0.29458755,0.31472045,0.2064844,0.31242216,0.19025292,0.19259395,0.15280546,0.16114293,0.1861312,0.1779919,0.22975111,0.21160282,0.21169832,0.18152031,0.15273057,0.21285884,0.24871957,0.16089776,0.23973791,0.15034558,0.23519607,0.11806013
0.28794688,0.2852298,0.33596486,0.3355371,0.28142136,0.27125603,0.45266387,0.4413381,0.2664635,0.38408196,0.39344287,0.4236912,0.24151568,0.17766517,0.26744685,0.2502071,0.2305772,0.2389769,0.15838031,0.32686222,0.24274024,0.25274286,0.26244587,0.26265204,0.28028125,0.2786914,0.29321754,0.18391658,0.18060775,0.24002643,0.28160444,0.25882408,0.1805248,0.17078643,0.21652137,0.18030542,0.43430436,0.58765143,0.5621786,0.4123018,0.62091887,0.44561923,1.0000001,0.79370123,0.6295519,0.118462905,0.16016228,0.38549963,0.16457379,0.19197327,0.17925075,0.38831007,0.19726637,0.16083555,0.17932159,0.22418341,0.21786809,0.2357493,0.12455845,0.18119307,0.289939,0.19006103,0.22083926,0.41346553,0.34304112,0.42954597,0.38154882,0.36496696,0.36895725,0.37314478,0.23993063,0.2702713,0.29609254,0.13059208,0.1407445,0.15345815,0.18288699,0.16787574,0.42242572,0.36755472,0.41658545,0.44345307,0.36077163,0.38399976,0.4034484,0.114315554,0.06468347,0.04377773,0.08784988,0.033964545,0.12791531,0.01901676,0.03753239,-0.064529054,-0.03355234,0.057441086,-0.056710202,-0.00725898,-0.0055259187,0.017201303,0.23377572,0.031514995,0.017871683,-0.034685846,0.039895386,0.09256389,0.1950049,0.26547873,0.24633598,0.19293015,0.2295775,0.15187205,0.1956863,0.10863688,0.15331833,0.14589258,0.23161091,0.24506107,0.25769636,0.22345191,0.23273304,0.21544981,0.2596271,0.2184591,0.21170807,0.22780135,0.106913686,0.13326156,0.16724737
0.27553606,0.25111678,0.31232116,0.30140027,0.2677402,0.24316673,0.41429782,0.40131798,0.19643864,0.31778687,0.34155884,0.3554736,0.2694532,0.16831636,0.24680234,0.27313522,0.27629155,0.24236211,0.1922933,0.27738893,0.28369272,0.23379989,0.2874638,0.27890164,0.31290346,0.26551,0.30386811,0.11711858,0.19155991,0.17807063,0.24264649,0.25772235,0.13526991,0.15342067,0.16426791,0.15293518,0.48692515,0.5907709,0.5428152,0.4455603,0.66281784,0.53853613,0.79370123,1.0000001,0.7011269,0.11373141,0.19758499,0.3938405,0.13617757,0.17016646,0.15935212,0.36066687,0.1926992,0.14723475,0.20328882,0.2251345,0.15985122,0.16126665,0.1408129,0.17141971,0.28294235,0.1813357,0.17245093,0.49532473,0.42728323,0.4843659,0.42116076,0.44199136,0.39010018,0.4414025,0.16491075,0.24867983,0.25496992,0.10205364,0.10721254,0.12601408,0.13656157,0.11055142,0.38398725,0.34913617,0.34878707,0.35617742,0.34157744,0.3228059,0.36369884,0.0969013,0.0762972,0.053979136,0.08534388,0.06326308,0.15911245,0.0594621,0.04295276,-0.081959106,-0.008754703,0.079189874,-0.0858467,0.007477301,-0.021011908,0.023840172,0.19526792,0.08983733,-0.00039713597,0.037820477,0.019010132,0.103704594,0.15145375,0.28339502,0.25946558,0.21525547,0.2288518,0.17384261,0.19570766,0.12382289,0.17238665,0.14908117,0.2246767,0.22152342,0.2886136,0.17701115,0.24650477,0.18511954,0.20141153,0.273648,0.17569736,0.26295063,0.10432485,0.18242878,0.15867579
0.25426823,0.27020612,0.2857885,0.28733045,0.23490307,0.20003572,0.44024912,0.32212847,0.12129974,0.20834604,0.283939,0.29487926,0.3146653,0.2438279,0.32565096,0.32877612,0.2909518,0.2926156,0.23168704,0.27217203,0.25216597,0.23339999,0.30018017,0.28480974,0.2484147,0.29674783,0.29891354,0.1745329,0.16495542,0.17213227,0.20070468,0.18592091,0.13520937,0.17678767,0.21460074,0.15595348,0.57375526,0.7199337,0.5906105,0.41230607,0.69553035,0.56053156,0.6295519,0.7011269,1.0,0.19573502,0.25322354,0.42286703,0.24835235,0.26661623,0.20737033,0.40598863,0.26134318,0.22671293,0.25614595,0.23143087,0.12665302,0.16058141,0.13101119,0.20405786,0.28611076,0.17496715,0.17073582,0.5052983,0.48232162,0.5579949,0.5077674,0.506108,0.43755162,0.4280757,0.19908991,0.27916977,0.26690674,0.16400541,0.1303436,0.18679315,0.20489801,0.1621861,0.41673422,0.4091288,0.40151018,0.38229516,0.38577098,0.35445842,0.41582504,0.072605185,0.07372861,-0.0020338353,0.11659123,-0.0019445214,0.07593615,0.002966185,0.017386733,-0.107228346,-0.0616437,0.016753256,-0.0970443,-0.057796955,-0.06230338,-0.04471643,0.14984137,0.1615299,0.025599463,0.13150881,-0.02548554,0.14530039,0.23819533,0.30492437,0.32804078,0.28132236,0.33865988,0.15989845,0.24665923,0.21488553,0.22164375,0.16760367,0.16288832,0.18883604,0.22185563,0.21304476,0.23874027,0.1502777,0.25587484,0.2720179,0.23303922,0.3203277,0.18494807,0.29552436,0.17500146
0.35055634,0.2173312,0.2996335,0.2509628,0.21766676,0.2932502,0.23206964,0.2118534,0.09210543,0.20691787,0.12891504,0.17262498,0.2502937,0.3474588,0.46169415,0.3999245,0.40023476,0.34045628,0.32289207,0.35173506,0.37261486,0.35217944,0.39597565,0.35877723,0.36649206,0.40928036,0.41082162,0.28502503,0.3173864,0.30710182,0.33277303,0.22707763,0.2534807,0.27759668,0.30700648,0.40203264,0.21657497,0.20008238,0.10986881,0.26083294,0.15088053,0.1385707,0.118462905,0.11373141,0.19573502,1.0,0.9439243,0.6642002,0.8985053,0.8771017,0.8195822,0.5615456,0.9413568,0.87247646,0.7294329,0.09583597,0.1934202,0.30762237,0.10624378,0.15918937,0.21361612,0.41582608,0.35967663,0.21083817,0.23985639,0.23094787,0.23212592,0.265154,0.26675352,0.26350296,0.4589938,0.3039555,0.3065105,0.5363013,0.4792239,0.46708003,0.48725882,0.44675547,0.29926828,0.2894186,0.28560376,0.30630362,0.27570388,0.2520224,0.25338537,0.1426518,-0.013023746,-0.050189532,0.021613346,-0.041006103,0.011565275,0.05009693,0.044479538,0.15094802,0.0009218883,0.15067568,0.11574905,0.21130735,0.19128746,0.13928242,0.019082043,0.17325914,0.26959124,0.21653736,0.1403303,0.21190688,0.26905763,0.23330632,0.27485114,0.3402504,0.30246115,0.23331551,0.27778277,0.26791272,0.2803388,0.4368768,0.37558678,0.34268904,0.36692655,0.40967655,0.27883613,0.30280617,0.34722248,0.3100128,0.39449558,0.42549157,0.41652015,0.30409893,0.32875955
0.42626184,0.25966176,0.34485352,0.30200654,0.27602166,0.30376944,0.2810939,0.26053154,0.1557925,0.25379163,0.1748925,0.20587319,0.29478708,0.35596335,0.46371764,0.41530886,0.41127488,0.34726667,0.35422105,0.3489039,0.35808963,0.36815712,0.39150947,0.3597592,0.3809561,0.41352645,0.38418967,0.29375368,0.38614732,0.34642127,0.37684762,0.28448117,0.30523866,0.29960757,0.3138525,0.44424927,0.2303893,0.23560931,0.17685018,0.3265494,0.18555512,0.22197682,0.16016228,0.19758499,0.25322354,0.9439243,0.9999999,0.6565063,0.88100994,0.8680789,0.77432144,0.5809311,0.9161772,0.8245526,0.77611554,0.15279311,0.19210738,0.29212397,0.16480987,0.18859425,0.28410566,0.44066262,0.4083777,0.27247193,0.27802217,0.26864848,0.28600436,0.30048504,0.26891163,0.3002897,0.44240764,0.34138823,0.32480013,0.5244295,0.45362818,0.4409634,0.45060176,0.42958742,0.3493868,0.32938913,0.32835585,0.3436131,0.33024055,0.31749323,0.2955898,0.1425535,-0.03939068,-0.06665766,-0.0003468485,-0.042528898,0.009949382,0.0562526,0.03547652,0.1230277,-0.034320667,0.15096341,0.08223826,0.19329086,0.16410783,0.15080406,0.032898314,0.20138714,0.2486885,0.2544211,0.1368105,0.22366534,0.27084485,0.28216088,0.30598387,0.34461966,0.30768284,0.26216894,0.32542658,0.27248815,0.32378194,0.4549803,0.4179781,0.40166616,0.41638023,0.4694481,0.3008152,0.36140266,0.37983328,0.37645337,0.38781205,0.48231366,0.43649992,0.32401237,0.33611923
0.35498834,0.33778763,0.3610771,0.34381628,0.32241613,0.3325176,0.36258483,0.36325786,0.12948526,0.26822585,0.3379626,0.36808822,0.47324008,0.43979475,0.5619082,0.49724507,0.46939272,0.4598565,0.37723982,0.4704204,0.42427227,0.42494237,0.47874245,0.40288863,0.4630941,0.4243065,0.45386714,0.22114637,0.21490784,0.33232063,0.2548428,0.20740166,0.21260169,0.20299014,0.21493149,0.23880798,0.42645988,0.45011038,0.32945478,0.45402214,0.44062996,0.4739417,0.38549963,0.3938405,0.42286703,0.6642002,0.6565063,0.99999994,0.66156864,0.6214239,0.5650449,0.6687458,0.67969406,0.5915754,0.50119704,0.17433211,0.263434,0.4072237,0.09040285,0.22976631,0.270209,0.4353068,0.41523212,0.35114282,0.35590538,0.38035056,0.36761972,0.38695252,0.41578373,0.32011536,0.39511395,0.35311866,0.4066329,0.4094453,0.38487682,0.38477343,0.43217987,0.39067975,0.4079794,0.38338223,0.4078161,0.43432975,0.377497,0.35613632,0.3866553,0.00791214,-0.05646366,-0.07694937,-0.003522301,-0.06793412,-0.03559137,-0.009325628,-0.060999382,-0.005222666,-0.019140294,0.07728837,0.008950698,0.07592153,0.07266062,0.064571925,-0.018074747,0.083500646,0.10027721,0.16058053,-0.0050129066,0.12680577,0.25652334,0.28011906,0.30882877,0.25093353,0.29509664,0.17503999,0.25192335,0.22477178,0.2554477,0.40780222,0.3753726,0.44601667,0.33606225,0.40922353,0.25230622,0.36817077,0.24910048,0.2619292,0.36453223,0.34723663,0.29939398,0.25186354,0.21550363
0.34352425,0.2249028,0.30412653,0.24786898,0.20407617,0.27379224,0.2537172,0.29776335,0.17389092,0.217038,0.19434962,0.21411014,0.26443604,0.36952597,0.5131815,0.39454797,0.391925,0.3567917,0.37143335,0.35480624,0.34832022,0.3334341,0.39005068,0.36418813,0.3556029,0.42958778,0.40088472,0.27839637,0.35219303,0.34562334,0.39382333,0.29139042,0.28385642,0.28361568,0.31671134,0.41099477,0.245154,0.23390065,0.17972355,0.2796153,0.169926,0.20377053,0.16457379,0.13617757,0.24835235,0.8985053,0.88100994,0.66156864,0.9999998,0.9193573,0.83171487,0.55634725,0.8609578,0.88692844,0.69776404,0.11996265,0.21470538,0.34229976,0.1369828,0.16708277,0.20217213,0.43618912,0.39738488,0.24549487,0.25315323,0.25114545,0.2495021,0.27654424,0.2886607,0.26219702,0.5098129,0.37326452,0.3463608,0.5902015,0.50177467,0.49488357,0.5395101,0.4873774,0.31536043,0.3101643,0.3337463,0.35225603,0.31940547,0.29431883,0.28312713,0.105380766,-0.033152968,-0.09100039,0.025167437,-0.06537682,-0.03216809,-0.009332574,-0.01484236,0.0667723,-0.031028304,0.07493846,0.035199266,0.12854849,0.11744266,0.07323831,0.0009802673,0.11604757,0.15811332,0.13877994,0.053144723,0.15893841,0.30842397,0.2772794,0.31894973,0.33681405,0.30247006,0.25379232,0.30112308,0.3001971,0.2995268,0.44473153,0.37219715,0.3593103,0.36528683,0.44130692,0.30074248,0.34994844,0.33355373,0.32159156,0.41695905,0.4439521,0.42602792,0.30952832,0.33899048
0.359383,0.24869369,0.28831205,0.26932877,0.22387153,0.2900261,0.27379107,0.28812125,0.18739669,0.25416863,0.22177503,0.23973416,0.27252144,0.3810987,0.52391744,0.43539393,0.4251771,0.36425254,0.39320526,0.3494409,0.33210656,0.32593915,0.36371332,0.39435673,0.32321033,0.43866125,0.38288817,0.3284121,0.339967,0.35793138,0.43504077,0.2927059,0.32228905,0.33196476,0.39034,0.4788979,0.25577587,0.2741964,0.19226953,0.2952469,0.24308032,0.19307442,0.19197327,0.17016646,0.26661623,0.8771017,0.8680789,0.6214239,0.9193573,1.0000001,0.8304033,0.5356998,0.8447443,0.88008577,0.68233657,0.17116815,0.1904418,0.33601603,0.13749887,0.18283246,0.2531945,0.41100568,0.39254633,0.25684738,0.26181898,0.27001646,0.26215947,0.30399805,0.28698346,0.27028736,0.49487257,0.3755293,0.3253521,0.5757481,0.50533164,0.5263123,0.4967549,0.47606272,0.37825736,0.34083197,0.36131012,0.3971244,0.34798828,0.31042147,0.31657666,0.12650289,-0.046349544,-0.10643933,0.020887487,-0.0623858,-0.017624253,-0.0013012635,-0.0030195639,0.066780016,-0.03983185,0.081061296,0.021752499,0.12251714,0.11935255,0.06609158,0.017101977,0.12230564,0.20780312,0.14484079,0.12111432,0.17654651,0.31572294,0.26759705,0.31763485,0.3862306,0.35290352,0.28620523,0.31604525,0.29452598,0.32212242,0.51261324,0.41848466,0.36266363,0.42749032,0.44783705,0.31486937,0.34734592,0.3720697,0.36545035,0.4475396,0.43124998,0.43691853,0.34632432,0.36866143
