0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
0.37458226,0.37458226,0.38067967,0.3439353,0.28326768,0.45138112,0.2852727,0.3149437,0.34515524,0.44212472,0.21960558,0.2008582,0.4976911,0.2694533,0.3137385,0.19696951,0.35179454,0.35694736,0.34180006,0.35964334,0.38480794,0.43108413,0.2533771,0.27180868,0.36406508,0.44270584,0.35503808,0.34462845,0.2656743,0.2496543,0.61175466,0.65060496,0.9999999,0.5974913,0.7367734,0.525252,0.239794,0.61722547,0.3182512,0.67991745,0.3812404,0.39392382,0.4331576,0.44255984,0.3363399,0.39638096,0.29970777,0.39536893,0.360374,0.31700093,0.29553455,0.28267476,0.26016736,0.30596364,0.34284547,0.28673437,0.25277272,0.25274277,0.23379982,0.23339994,0.35217938,0.36815703,0.42494243,0.3334341,0.325939,0.38509172,0.37202355,0.31502077,0.34700102,0.3801265,0.15236995,0.27226695,0.35238293,0.15765448,0.34635878,0.19825624,0.25301436,0.17839219,0.324161,0.40474316,0.1704396,0.15143964,0.23395018,0.3060423,0.2771541,0.2119011,0.25763094,0.3160276,0.24807741,0.1958965,0.33503968,0.26061046,0.28466877,0.20400874,0.3823101,0.39992008,0.3636036,0.37800848,0.32173523,0.3494837,0.28820986,0.2480345,0.30302435,0.20019446,0.19219387,0.2835427,0.24526905,0.20500016,0.24297996,0.22674939,0.087516844,0.1247905,0.09322484,0.1320002,0.11902082,0.08015788,0.119749084,0.15311013,0.08891595,0.15192318,0.24927206,0.23303387,0.19284254,0.15473163,0.22472723,0.26803777,0.16013952,0.23734964,0.18221772,0.22724672,0.16411567,0.12763332,0.07363931,0.14420539,0.25328255,0.2038726,0.13212527,0.22584628,0.087401114,0.09570523
0.31193033,0.31193033,0.21994683,0.3185508,0.29380858,0.3799202,0.30266452,0.2160883,0.31754482,0.4561007,0.25324148,0.3704896,0.5388118,0.36727217,0.32827225,0.22624823,0.3964477,0.29574287,0.4078118,0.49253067,0.30150965,0.40764368,0.2308036,0.34126714,0.3814448,0.4442588,0.42408317,0.401732,0.32501104,0.26515356,0.5678736,0.594541,0.5974913,1.0,0.61519355,0.48122248,0.27736008,0.6201278,0.3427776,0.7110067,0.29727152,0.478824,0.39761946,0.5502102,0.3934981,0.3809819,0.2835377,0.3616421,0.36893186,0.36335996,0.36048895,0.28140193,0.22595793,0.2609647,0.23494646,0.2708423,0.18606333,0.28375632,0.24998716,0.22432517,0.36171138,0.32476437,0.35856092,0.3560565,0.3703113,0.369937,0.38742054,0.33312893,0.35783097,0.2901589,0.19402346,0.30953634,0.24233747,0.10592325,0.2947337,0.16885951,0.18112683,0.11965057,0.23120725,0.26860353,0.18362865,0.14230505,0.2223279,0.28698117,0.20791335,0.1982436,0.21752676,0.30390343,0.28041172,0.25988424,0.45693412,0.24827732,0.30884224,0.31129006,0.3207824,0.33659077,0.34310895,0.3616329,0.4112143,0.35322103,0.22155564,0.16860174,0.21817176,0.13323385,0.15983996,0.32425323,0.20654073,0.14047775,0.17340589,0.19215663,0.17494044,0.10538908,0.105187625,0.18442479,0.1720293,0.17257924,0.1671463,0.15210967,0.11378449,0.15201484,0.2751882,0.24654102,0.23457965,0.16827884,0.24020702,0.24839535,0.23421445,0.2323632,0.30118325,0.24039333,0.17921095,0.0949518,0.09811259,0.10763688,0.26275283,0.18146901,0.14936733,0.14968485,0.119573586,0.24538288
0.3852032,0.3852032,0.31024078,0.28833547,0.31393236,0.43190616,0.31077135,0.30054832,0.37290674,0.47436282,0.23718521,0.24188071,0.43789703,0.28582323,0.32928744,0.18935026,0.33370766,0.29882243,0.32339406,0.33626196,0.3457184,0.41983795,0.22416879,0.3524831,0.36819473,0.44430065,0.37282285,0.36212113,0.28076306,0.28161797,0.6913156,0.7271744,0.7367734,0.61519355,1.0000001,0.5570501,0.31449804,0.64071995,0.41635278,0.79803145,0.29530662,0.30997744,0.3988769,0.47025824,0.28709725,0.33558378,0.20740537,0.33729586,0.31391424,0.26918522,0.4081632,0.28973508,0.28532323,0.3055075,0.28814745,0.2592543,0.2982826,0.2624459,0.28746375,0.3001801,0.3959755,0.3915094,0.47874245,0.39005062,0.36371318,0.42677855,0.46628875,0.37694564,0.38046685,0.37040627,0.13515173,0.2592707,0.33683234,0.18483785,0.36523736,0.20157258,0.31599447,0.24130197,0.31187993,0.34711704,0.23953277,0.2348428,0.30937693,0.33015049,0.24727121,0.22121653,0.3073343,0.34449673,0.27909327,0.24666493,0.44488975,0.34503692,0.3448125,0.36422896,0.3824669,0.4445231,0.34399077,0.36252427,0.4323398,0.47649547,0.21613817,0.22938585,0.26591414,0.15483135,0.18618287,0.23386261,0.20682561,0.1769184,0.2104066,0.20492917,0.19112904,0.15769632,0.18381062,0.22665402,0.17457831,0.18848671,0.16779497,0.20223427,0.1648483,0.18400408,0.2809309,0.23090252,0.22441275,0.20582657,0.21525873,0.3113947,0.19271256,0.2638781,0.21570924,0.2593998,0.20535527,0.14614357,0.18447648,0.22193028,0.28620663,0.28309032,0.14302756,0.30153626,0.18273664,0.18050747
0.326575,0.326575,0.22849512,0.23874575,0.35110167,0.32481503,0.2907744,0.29490575,0.2951798,0.39529788,0.28899443,0.26509047,0.417002,0.32901362,0.39153588,0.16807319,0.34090674,0.29858822,0.30911252,0.2695083,0.3704241,0.4151003,0.33736953,0.35637167,0.34895337,0.3794466,0.2629436,0.32912338,0.49846953,0.3544658,0.4312613,0.5824288,0.525252,0.48122248,0.5570501,0.99999994,0.43850335,0.4109698,0.5025863,0.5804665,0.3733635,0.33231935,0.50180155,0.5325836,0.38298482,0.3244831,0.23690864,0.3906062,0.37387544,0.37346506,0.27578583,0.27041364,0.2300522,0.2125545,0.3019408,0.25420985,0.21659422,0.26265204,0.27890158,0.28480977,0.3587774,0.3597593,0.40288875,0.36418813,0.39435688,0.3890404,0.3312704,0.35969624,0.38300663,0.27532035,0.20245929,0.22527267,0.22553715,0.13209668,0.2328689,0.19327515,0.18656728,0.24276288,0.30421895,0.31448877,0.25406423,0.20819966,0.25239313,0.34830707,0.26189572,0.24386933,0.25163028,0.35554647,0.30639437,0.23331323,0.39876035,0.30780795,0.26060197,0.32999337,0.30789056,0.28680956,0.34968945,0.31369317,0.3957021,0.37603003,0.26433927,0.21617122,0.27025,0.22251794,0.21123764,0.29622984,0.20864713,0.22898443,0.23191139,0.20650573,0.22797868,0.18637636,0.24010156,0.21484885,0.23285457,0.20875272,0.24193709,0.19190992,0.19452357,0.19425322,0.4141879,0.37929797,0.36062443,0.35066015,0.38831085,0.39673465,0.39380118,0.3967165,0.37448603,0.3290477,0.26675406,0.18801376,0.21092978,0.21493989,0.2949115,0.23501661,0.17284465,0.23423001,0.18480581,0.21930547
0.24190937,0.24190937,0.18420681,0.17666624,0.24972229,0.25147066,0.25278407,0.22397678,0.26126328,0.30947787,0.38433614,0.23835558,0.21945201,0.2766684,0.25492552,0.12547715,0.21980089,0.1607138,0.2089015,0.16038415,0.17397039,0.22408341,0.30980885,0.25297022,0.23146278,0.2316959,0.19472787,0.21395937,0.34633893,0.3086402,0.26846442,0.33266622,0.239794,0.27736008,0.31449804,0.43850335,1.0000002,0.2018296,0.7726248,0.32961082,0.18737023,0.19608115,0.28247696,0.34844527,0.31320903,0.277276,0.053280246,0.22580998,0.18253468,0.22177203,0.29874533,0.30491668,0.27204072,0.23189075,0.28430653,0.32800135,0.21556413,0.29334188,0.2926004,0.26044756,0.20768946,0.22983626,0.28904936,0.26861504,0.27836302,0.32438755,0.2674628,0.22806884,0.30416185,0.19822887,0.0955569,0.14848576,0.20447569,0.0072588627,0.19425577,0.013664402,0.12700564,0.17550029,0.19477077,0.19547993,0.36446518,0.3044197,0.33130753,0.41659543,0.28260094,0.26679793,0.33726212,0.40721747,0.34228534,0.3452256,0.3291043,0.2788667,0.25560066,0.30240947,0.23448133,0.24431844,0.2936466,0.27591866,0.31995636,0.32560351,0.28808966,0.27913082,0.28410685,0.21683262,0.2926679,0.29656065,0.26242965,0.23978087,0.27978158,0.23118992,0.41817537,0.43382552,0.44819054,0.43900254,0.36973765,0.3718856,0.42976946,0.43422386,0.38228315,0.42622182,0.32314074,0.27426597,0.26570907,0.25079027,0.26354071,0.30923855,0.29413483,0.32601175,0.37642735,0.2444473,0.54229075,0.4224377,0.44387457,0.48631716,0.5087322,0.456771,0.35845426,0.41280493,0.44766715,0.465972
0.4198471,0.4198471,0.29501626,0.30602127,0.37830585,0.48653406,0.38458052,0.32863614,0.40320492,0.43244255,0.23127703,0.36051524,0.42596382,0.2923506,0.34909126,0.2217389,0.38971832,0.29428688,0.38497847,0.5317295,0.44870383,0.44942066,0.28066778,0.3891229,0.4311205,0.4659537,0.53193176,0.45736894,0.28817004,0.29863945,0.53488463,0.5701981,0.61722547,0.6201278,0.64071995,0.4109698,0.2018296,1.0000001,0.40991858,0.5649801,0.22335085,0.3302832,0.36673087,0.44493094,0.24879022,0.28248012,0.2615189,0.23765406,0.2410292,0.2055347,0.32906854,0.31484634,0.29924384,0.29001206,0.25666648,0.2603755,0.26124477,0.2802812,0.31290346,0.24841465,0.3664921,0.3809562,0.46309412,0.35560292,0.3232103,0.35928476,0.432868,0.34836182,0.31471595,0.37304682,0.15538844,0.2268275,0.29433078,0.114225924,0.3199209,0.07434016,0.23595586,0.19842201,0.33984324,0.2742117,0.2109279,0.22619557,0.2515408,0.22635825,0.25721496,0.20838082,0.2489192,0.21133684,0.25274706,0.2940196,0.42834532,0.34453592,0.35544044,0.38097984,0.3680356,0.3660601,0.41825604,0.35750884,0.45506546,0.39244992,0.26024,0.24020661,0.27469954,0.20261218,0.22637656,0.30633634,0.2287315,0.24143067,0.23268622,0.22424021,0.11184978,0.10802947,0.14241715,0.17813106,0.108355284,0.120445,0.10185614,0.124308266,0.10995189,0.0939223,0.22490539,0.18824698,0.20052697,0.14028813,0.19640589,0.2396705,0.14530154,0.19794925,0.14285704,0.21487664,0.02389679,0.12855846,0.08289458,0.16899416,0.13616396,0.20901018,0.10549149,0.1255181,0.05828307,0.20764923
0.30033153,0.30033153,0.20309919,0.19533315,0.28376573,0.3436849,0.28456745,0.27239215,0.32858276,0.34561148,0.47687298,0.21569866,0.3355198,0.3060538,0.24871053,0.13372773,0.2939892,0.2511722,0.27376193,0.20665798,0.24392544,0.32525745,0.4146199,0.3387951,0.3286299,0.3044228,0.2601732,0.29667348,0.3679282,0.31415853,0.300603,0.4310923,0.3182512,0.3427776,0.41635278,0.5025863,0.7726248,0.40991858,0.9999998,0.4052657,0.25272703,0.2798207,0.3083421,0.45401245,0.3707102,0.3041282,0.11150541,0.2857553,0.26944646,0.29539353,0.3537559,0.32510212,0.28764224,0.2541792,0.28546214,0.31738105,0.24550225,0.2786914,0.26551,0.29674783,0.40928033,0.41352645,0.42430666,0.42958778,0.4386612,0.42514396,0.3843442,0.3971312,0.39966968,0.33381668,0.19568242,0.16993627,0.2396386,0.06803585,0.21758,0.07452417,0.13776432,0.25588307,0.32110682,0.22489105,0.33250746,0.30107042,0.35057685,0.3810834,0.3188972,0.27200472,0.35014743,0.35932207,0.3431732,0.36075395,0.38161328,0.38150096,0.2448891,0.31961057,0.3272633,0.3373801,0.35811037,0.3457377,0.43960094,0.36003265,0.3451851,0.318204,0.32954323,0.27546078,0.31999174,0.3511854,0.29235378,0.25934562,0.31255278,0.26973468,0.47857916,0.4654143,0.44176173,0.43350452,0.43272164,0.45245904,0.44919735,0.46717027,0.4428769,0.45149937,0.37877342,0.30695516,0.30036643,0.2943506,0.31598574,0.29628637,0.3398645,0.34262997,0.3607418,0.25175577,0.5164949,0.4895771,0.46587878,0.5333811,0.50554895,0.48175627,0.39452088,0.4431517,0.46466428,0.47351566
0.39822513,0.39822513,0.37691507,0.31668133,0.334283,0.4601601,0.37723717,0.37238178,0.42844385,0.5595402,0.27611563,0.26878688,0.48705783,0.33632982,0.324803,0.12788029,0.39131373,0.31687593,0.33449957,0.38083753,0.35098705,0.4439354,0.24026819,0.32117507,0.36329672,0.4280751,0.33263797,0.38460562,0.32821774,0.29880723,0.6850014,0.64356637,0.67991745,0.7110067,0.79803145,0.5804665,0.32961082,0.5649801,0.4052657,1.0,0.32924998,0.38907743,0.45107752,0.54110515,0.36122543,0.36088255,0.23842064,0.39664456,0.38120613,0.33336017,0.39504418,0.30935794,0.27896625,0.27800363,0.3419543,0.30811635,0.26605266,0.29321763,0.30386814,0.29891354,0.4108214,0.38418952,0.45386714,0.4008846,0.38288796,0.38748878,0.48126963,0.3879511,0.376444,0.31402162,0.16370612,0.28726116,0.26251185,0.11970904,0.31773844,0.21365437,0.25100723,0.18833856,0.27938607,0.28869796,0.25219417,0.20075382,0.28537086,0.3514936,0.2602617,0.24454062,0.29721323,0.37268966,0.33436126,0.2534755,0.4498263,0.25285086,0.2987142,0.34487462,0.38053483,0.4347603,0.36949682,0.38537621,0.42208403,0.44237855,0.23457865,0.2122225,0.27223808,0.15724236,0.1857184,0.28316993,0.19955164,0.15746029,0.2154468,0.22671214,0.19343452,0.14535671,0.19590126,0.20123078,0.20891896,0.1794988,0.16081823,0.19800377,0.16052149,0.21567662,0.32847872,0.29142034,0.30538565,0.30353183,0.28572482,0.35480583,0.29619983,0.32503375,0.28570685,0.33806407,0.22014046,0.16464812,0.17458104,0.17976323,0.2959233,0.2407762,0.18237765,0.22885056,0.18616515,0.18408914
0.29803967,0.29803967,0.3793234,0.30880415,0.32152104,0.32258856,0.2718381,0.31399143,0.27783754,0.4013148,0.3769808,0.35585546,0.5589205,0.48268476,0.37980574,0.3151426,0.48546392,0.5032037,0.4795402,0.34854934,0.1596201,0.36749688,0.20547979,0.21211132,0.3074544,0.3758906,0.26232114,0.23099981,0.2908765,0.32925513,0.34196046,0.38379574,0.3812404,0.29727152,0.29530662,0.3733635,0.18737023,0.22335085,0.25272703,0.32924998,1.0,0.6545903,0.53902906,0.5747256,0.66800624,0.7526105,0.53679395,0.78046983,0.85886014,0.68862677,0.22296426,0.16531844,0.26607367,0.24204862,0.18022566,0.19611618,0.22336307,0.18391654,0.11711851,0.17453283,0.28502497,0.29375365,0.22114636,0.27839634,0.32841203,0.2844198,0.19580299,0.26768047,0.32686034,0.23206787,0.18250774,0.10023879,0.21020466,0.08960675,0.22389475,0.0673944,0.10466931,0.22206375,0.23595932,0.1956923,0.22083172,0.24878123,0.27493334,0.20720015,0.29297972,0.26468238,0.27211267,0.27983427,0.17666247,0.245143,0.23941186,0.22555795,0.17006662,0.14744301,0.2901856,0.25627062,0.31949767,0.31958342,0.25924683,0.2681459,0.3875681,0.3949524,0.41030562,0.4413382,0.3551382,0.3553764,0.3273375,0.3702096,0.40082955,0.40329453,0.21938038,0.19084099,0.2251556,0.19929144,0.27928922,0.21424527,0.15595102,0.17708676,0.2417328,0.17601739,0.26456112,0.25307187,0.31037226,0.25367278,0.26345783,0.28156337,0.2693504,0.3112366,0.28999493,0.23825607,0.27803186,0.2508611,0.17624703,0.15460351,0.23640206,0.13558415,0.29018256,0.17769337,0.17316334,0.18624213
0.4514226,0.4514226,0.42176646,0.40478992,0.3660395,0.41091332,0.42196545,0.3450144,0.37718183,0.4765092,0.33911315,0.45134372,0.58558714,0.47792616,0.4233472,0.42478105,0.48132142,0.467639,0.49009657,0.43905175,0.21283357,0.3830513,0.19539712,0.23103477,0.3586684,0.36924902,0.3443016,0.32240084,0.3601282,0.2518601,0.2896104,0.36070374,0.39392382,0.478824,0.30997744,0.33231935,0.19608115,0.3302832,0.2798207,0.38907743,0.6545903,1.0000002,0.54101974,0.64791137,0.7377068,0.7437631,0.5493936,0.7114305,0.6274157,0.7705882,0.2336766,0.16692843,0.23176643,0.2291034,0.2578023,0.16036701,0.24354792,0.18060777,0.19155985,0.16495539,0.31738645,0.38614738,0.2149079,0.3521931,0.33996713,0.29907957,0.27186143,0.29020002,0.3267209,0.29806688,0.18953915,0.10412526,0.27978048,0.06871001,0.19213417,0.11141763,0.06824375,0.19671203,0.2249425,0.19315954,0.29527396,0.27687034,0.31227264,0.2930951,0.34245893,0.2739429,0.32157964,0.26501235,0.24365462,0.3414373,0.3689914,0.23481074,0.22047241,0.138909,0.3583034,0.36273006,0.41270292,0.40433332,0.32836893,0.3442173,0.33428234,0.3423523,0.35561475,0.31143466,0.31824228,0.3708542,0.32770208,0.37731844,0.3615882,0.3589865,0.18577416,0.19039083,0.15349348,0.21629429,0.26599836,0.21426724,0.19955938,0.20206586,0.14570084,0.18380426,0.24640265,0.25992012,0.35610995,0.27884364,0.28942782,0.26871863,0.29845798,0.28225476,0.32202092,0.24205393,0.22317082,0.2339211,0.13961828,0.15250295,0.10833934,0.17448775,0.2521999,0.11866173,0.10286891,0.2275056
0.5185375,0.5185375,0.5099059,0.48339963,0.5173552,0.45925686,0.5177104,0.5233422,0.47148106,0.4993664,0.29096264,0.4215953,0.46533987,0.3948324,0.46362197,0.38216078,0.38977212,0.47287023,0.40505362,0.4024117,0.3066008,0.40839335,0.2176949,0.3287581,0.28765994,0.28512454,0.29747042,0.30037165,0.37313178,0.26093647,0.46943295,0.4435736,0.4331576,0.39761946,0.3988769,0.50180155,0.28247696,0.36673087,0.3083421,0.45107752,0.53902906,0.54101974,1.0,0.68069625,0.5671094,0.5461968,0.57255995,0.5368646,0.49328923,0.5340996,0.2512365,0.16660923,0.19650836,0.19260399,0.34399423,0.15894568,0.20298588,0.24002643,0.17807063,0.17213227,0.30710176,0.34642127,0.3323208,0.34562334,0.3579314,0.27503702,0.35473013,0.30676448,0.27180398,0.22621785,0.18491502,0.22248545,0.29604188,0.18304443,0.29115298,0.18364541,0.18247601,0.25774875,0.3600122,0.32241195,0.18850796,0.20993073,0.20262079,0.2973001,0.27802497,0.19061658,0.19873333,0.29775262,0.30479985,0.21255326,0.44174576,0.22426638,0.22556663,0.28633082,0.33815497,0.34170532,0.3633687,0.3750614,0.3721992,0.48048162,0.28713617,0.2866065,0.2844432,0.33532816,0.2963103,0.3622258,0.2572242,0.33161554,0.2610048,0.28257456,0.27206755,0.2281305,0.186403,0.23474142,0.23513384,0.21298788,0.28485045,0.14843306,0.23681165,0.14967397,0.31617293,0.3191334,0.29091987,0.24390936,0.3568225,0.37005547,0.2849486,0.41583642,0.21074095,0.3246312,0.17962831,0.23693891,0.1897565,0.14390539,0.23042913,0.22752938,0.258201,0.2103706,0.115911335,0.24653432
0.45709422,0.45709422,0.3038196,0.33102745,0.40374154,0.3793389,0.4149465,0.3747214,0.3836847,0.49055475,0.3472396,0.3780121,0.54799825,0.43424132,0.38575473,0.3036111,0.4097256,0.48900962,0.44690582,0.44371638,0.24338932,0.3685443,0.17040141,0.30818883,0.3627778,0.3832287,0.29566473,0.33587348,0.35785833,0.225239,0.4193099,0.5188704,0.44255984,0.5502102,0.47025824,0.5325836,0.34844527,0.44493094,0.45401245,0.54110515,0.5747256,0.64791137,0.68069625,1.0000001,0.6999955,0.629437,0.47344053,0.6264776,0.6190001,0.68445873,0.30106205,0.22962698,0.21029039,0.26845098,0.18926552,0.18155946,0.22613202,0.2865657,0.2527009,0.21257907,0.40628755,0.43503314,0.38463396,0.42383498,0.49587598,0.4229416,0.37579575,0.3773543,0.40517357,0.33637238,0.22525057,0.214444,0.27707285,0.14409329,0.327981,0.08009618,0.19931744,0.25756642,0.30726513,0.30509958,0.31331402,0.27420804,0.31227514,0.4033703,0.31779766,0.28661293,0.32305592,0.38564762,0.35561278,0.33203855,0.42879575,0.2706679,0.29691467,0.32645458,0.37965888,0.38784313,0.40410942,0.41891474,0.39966395,0.42640144,0.3991538,0.3433389,0.3661008,0.35404494,0.3502504,0.46575642,0.3390394,0.34065968,0.3362692,0.32220042,0.24718344,0.21676572,0.21816003,0.2685297,0.29751882,0.30389717,0.21531591,0.19149199,0.20257762,0.21931514,0.5097128,0.4481229,0.3952125,0.29955286,0.4831699,0.42669836,0.41224414,0.4170785,0.37683272,0.40255576,0.23089094,0.21026976,0.21239296,0.23837934,0.28867474,0.20900273,0.2324179,0.22895034,0.14813188,0.24613428
0.38252655,0.38252655,0.36993536,0.3377764,0.32775095,0.3156122,0.34234118,0.3119899,0.3129783,0.3830861,0.38115826,0.44493237,0.5321127,0.499635,0.45118985,0.3623715,0.48941615,0.53729767,0.43951544,0.41606697,0.21563955,0.3574528,0.20040675,0.31606326,0.35640877,0.38691953,0.38045153,0.31564382,0.4143719,0.32098967,0.24735303,0.34441406,0.3363399,0.3934981,0.28709725,0.38298482,0.31320903,0.24879022,0.3707102,0.36122543,0.66800624,0.7377068,0.5671094,0.6999955,0.9999999,0.8441986,0.53152955,0.6550776,0.7086766,0.7355697,0.27199233,0.22947022,0.2549128,0.26780966,0.2744159,0.25674176,0.22210748,0.2816044,0.24264649,0.20070475,0.332773,0.37684765,0.2548429,0.3938234,0.43504074,0.32565928,0.24712794,0.3346188,0.33145142,0.27198696,0.2333514,0.17253566,0.28339744,0.12989901,0.25789294,0.0640961,0.12148579,0.29418164,0.29045722,0.23009151,0.30052027,0.29411623,0.2845722,0.30352882,0.29592377,0.25171155,0.30229133,0.2679711,0.24247332,0.3362065,0.31766146,0.24825853,0.25486007,0.17750326,0.33901277,0.34838632,0.38906616,0.4087353,0.294816,0.31875065,0.3979654,0.36345515,0.35167313,0.38897172,0.35190353,0.41800988,0.35460776,0.37299967,0.3751903,0.35651422,0.22478265,0.23456924,0.17568263,0.23016609,0.30610037,0.21768434,0.2174149,0.19911869,0.19275028,0.17167646,0.354954,0.3743144,0.44284177,0.30480713,0.3786553,0.30517125,0.45817998,0.30894282,0.34371948,0.277238,0.3293702,0.29042512,0.22386429,0.28062394,0.23453796,0.21296443,0.32607773,0.18251255,0.22002208,0.2822912
0.35526234,0.35526234,0.34831044,0.31221113,0.3076526,0.36712426,0.29804242,0.2827227,0.29443327,0.40292442,0.42715928,0.50064707,0.6061723,0.55484504,0.48609123,0.3815917,0.55760765,0.5794665,0.52143234,0.45523077,0.19118795,0.3390667,0.20739472,0.20957091,0.3021138,0.41249102,0.3227538,0.25476488,0.31046018,0.29721224,0.33522195,0.39051995,0.39638096,0.3809819,0.33558378,0.3244831,0.277276,0.28248012,0.3041282,0.36088255,0.7526105,0.7437631,0.5461968,0.629437,0.8441986,0.99999994,0.53799087,0.70803994,0.7260089,0.6689678,0.26600027,0.19999361,0.27002728,0.28006217,0.17281973,0.23570326,0.24320586,0.25882414,0.25772247,0.18592098,0.22707763,0.2844812,0.2074018,0.29139042,0.29270604,0.25034958,0.18776639,0.23553069,0.26901388,0.22970825,0.18422844,0.15818176,0.26805493,0.15505183,0.27552074,0.013571125,0.14474243,0.270513,0.2859409,0.19965334,0.31272754,0.3004334,0.31256652,0.26646686,0.31078488,0.2381822,0.32758683,0.28393778,0.22471578,0.33871457,0.27176943,0.24801284,0.2004732,0.14958498,0.25498432,0.261649,0.3242173,0.33132452,0.25374845,0.26499343,0.39589354,0.34704235,0.3546797,0.36590374,0.33957815,0.3745323,0.34699312,0.35011274,0.3679782,0.35366613,0.2354341,0.24250664,0.24499546,0.27942035,0.3271888,0.22799855,0.24255082,0.26499766,0.22539312,0.23015094,0.24444762,0.25406504,0.3765871,0.27618578,0.25043496,0.28091377,0.34196383,0.25272608,0.31096208,0.24104366,0.2685823,0.30167216,0.21625108,0.2751402,0.26054487,0.2617948,0.3151569,0.20406201,0.21253349,0.28275922
0.45769116,0.45769116,0.35914916,0.46060574,0.3429198,0.3456985,0.3454052,0.33005822,0.3187242,0.34147608,0.25451723,0.35484874,0.41152093,0.36258814,0.47058797,0.45511386,0.38287553,0.46829355,0.39202467,0.37331197,0.24872969,0.3106625,0.19986042,0.28572154,0.27736354,0.32208225,0.28643292,0.25278994,0.2335604,0.23896302,0.30241585,0.14213656,0.29970777,0.2835377,0.20740537,0.23690864,0.053280246,0.2615189,0.11150541,0.23842064,0.53679395,0.5493936,0.57255995,0.47344053,0.53152955,0.53799087,1.0000001,0.5369839,0.58755505,0.6116863,0.20680977,0.19024734,0.12912446,0.31763586,0.22438836,0.17392412,0.11118843,0.18052487,0.13526995,0.13520946,0.2534808,0.30523878,0.21260193,0.28385648,0.3222892,0.19301689,0.17536443,0.2481057,0.22140406,0.21094514,0.19265698,0.18685764,0.26780716,0.15704073,0.28267035,0.08228509,0.21630809,0.22138357,0.3540416,0.3026458,0.1431292,0.16608685,0.13012624,0.09062964,0.23045877,0.16262938,0.15096918,0.08939072,0.136864,0.16129205,0.23935543,0.06336023,0.14554915,0.055105466,0.25094822,0.23086002,0.27292475,0.31116223,0.16938217,0.2407174,0.34314024,0.2306543,0.29240268,0.34288198,0.30422938,0.34767026,0.29022434,0.32061777,0.24737167,0.29976505,0.16021352,0.19602044,0.098282106,0.17744324,0.18966064,0.13257104,0.19827889,0.13386993,0.18735051,0.13226439,0.13205844,0.22433394,0.27635497,0.23983023,0.21751796,0.22243702,0.19795363,0.24319205,0.11058224,0.18468961,0.15376419,0.14178145,0.11975647,0.105247386,0.14968865,0.17872348,0.24457598,0.20231898,0.12021032,0.17718604
0.35721207,0.35721207,0.41039377,0.37306613,0.3137311,0.34254766,0.30359742,0.35948014,0.3191063,0.46852255,0.36674044,0.37289315,0.5637325,0.46773067,0.39049795,0.31188616,0.45232674,0.5045896,0.43880072,0.34699532,0.17015387,0.4007731,0.18439865,0.21544638,0.28807586,0.39539057,0.26290113,0.2675695,0.29176852,0.32859197,0.36221698,0.36601013,0.39536893,0.3616421,0.33729586,0.3906062,0.22580998,0.23765406,0.2857553,0.39664456,0.78046983,0.7114305,0.5368646,0.6264776,0.6550776,0.70803994,0.5369839,0.9999999,0.76215273,0.72592926,0.25892997,0.17471984,0.2698146,0.2429683,0.2230632,0.18065555,0.23806149,0.17078637,0.15342057,0.17678763,0.27759665,0.2996076,0.2029902,0.28361568,0.33196488,0.2694475,0.21407641,0.2530957,0.30516875,0.27499825,0.16333497,0.07424234,0.2309499,0.09171383,0.26837027,0.10856401,0.082212985,0.23628892,0.24835843,0.18650304,0.26568532,0.24099791,0.3248471,0.2400852,0.31074837,0.262253,0.28658977,0.26744223,0.1998773,0.28157237,0.2811469,0.21644716,0.1766136,0.13202956,0.29781538,0.28738672,0.32706845,0.3732098,0.2624112,0.3145586,0.35274523,0.36257267,0.44044173,0.32427117,0.31772053,0.3341096,0.29772568,0.34645596,0.36921126,0.3980425,0.22211681,0.20768878,0.19511028,0.22861278,0.24732837,0.22427431,0.24295688,0.18958706,0.18847594,0.20893726,0.24243127,0.2349412,0.31803235,0.22804281,0.26008996,0.2719562,0.24938788,0.27164635,0.28591087,0.21426348,0.29226363,0.22974226,0.1875385,0.19768994,0.24984315,0.16848063,0.2795772,0.23935388,0.1935204,0.2294438
