0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209
0.45769116,0.37574613,0.35914916,0.4606058,0.3429198,0.3456986,0.3454052,0.3300582,0.3187242,0.34147605,0.25451723,0.35484874,0.41152093,0.36258814,0.4705879,0.45511386,0.38287553,0.4682935,0.39202464,0.37331197,0.24872969,0.3106625,0.19986042,0.28572142,0.27736354,0.32208225,0.28643292,0.25278994,0.2335604,0.23896302,0.30241582,0.14213654,0.2997078,0.28353775,0.20740531,0.23690861,0.053280246,0.26151887,0.11150541,0.23842064,0.53679395,0.5493936,0.57255995,0.47344053,0.53152955,0.53799087,1.0000001,0.5369839,0.58755505,0.6116863,0.20780881,0.23277888,0.20138708,0.16018075,0.28388417,0.20898986,0.2133848,0.18899393,0.25513625,0.30211532,0.19972786,0.25584063,0.23594679,0.11767016,0.13109097,0.14178227,0.07752114,0.29064244,0.11856404,0.12207332,0.38792175,0.24308543,0.30047503,0.23657736,0.22121866,0.22893374,0.24949136,0.21038641,0.22854349,0.29261,0.20680983,0.19024737,0.12912449,0.31763583,0.22438836,0.17392413,0.11118833,0.18052487,0.13527,0.13520952,0.2534808,0.30523878,0.2126019,0.28385648,0.32228908,0.1930169,0.17536445,0.2481057,0.22140406,0.21094514,0.19265698,0.18685764,0.26780707,0.1570407,0.28267035,0.082285166,0.21630815,0.22138351,0.3540416,0.3026458,0.1431292,0.16608685,0.13012624,0.09062964,0.23045877,0.16262938,0.15096918,0.08939072,0.136864,0.16129205,0.23935543,0.063360214,0.14554921,0.055105448,0.25094822,0.23086008,0.2729248,0.31116223,0.16938217,0.24071735,0.34314024,0.2306543,0.29240268,0.34288198,0.30422938,0.34767026,0.29022434,0.32061777,0.24737167,0.29976505,0.15538801,0.21260671,0.36000508,0.20602907,0.21494474,0.31443226,0.25569054,0.17434272,0.20820934,0.24516207,0.272503,0.1154139,0.22278309,0.19045514,0.12220844,0.15940538,0.16176552,0.093018346,0.19773138,0.14870515,0.20871088,0.3182574,0.107808866,0.21843347,0.25702277,0.18367946,0.20469554,0.262072,0.25095797,0.17071958,0.18664858,0.19280325,0.19211356,0.08992136,0.12833847,0.30264664,0.21805337,0.20300388,0.16598098,0.20421052,0.16021347,0.19602041,0.098282106,0.17744319,0.18966065,0.13257104,0.1982789,0.13386993,0.18735051,0.13226439,0.13205844,0.22433394,0.27635497,0.23983023,0.21751796,0.22243702,0.19795363,0.24319205,0.11058224,0.18468961,0.15376425,0.1417814,0.119756535,0.10524734,0.1496887,0.17872348,0.24457595,0.20231897,0.12021032,0.177186
0.35721207,0.4541319,0.41039377,0.37306625,0.3137311,0.34254763,0.30359742,0.35948008,0.3191063,0.46852243,0.36674038,0.37289324,0.5637325,0.46773064,0.39049792,0.31188616,0.45232674,0.50458956,0.4388008,0.34699532,0.17015387,0.4007731,0.18439865,0.2154463,0.28807586,0.39539057,0.26290113,0.2675695,0.29176852,0.32859197,0.36221704,0.3660101,0.39536896,0.36164212,0.33729583,0.39060616,0.22580998,0.23765408,0.2857553,0.39664456,0.78046983,0.7114305,0.5368646,0.6264776,0.6550776,0.70803994,0.5369839,0.9999999,0.76215273,0.72592926,0.31747282,0.350484,0.32303795,0.35648644,0.37911806,0.3003857,0.28343937,0.20066021,0.3605388,0.32423207,0.39129752,0.40776142,0.4754201,0.3288967,0.18877056,0.28485027,0.23465797,0.5115766,0.31981486,0.3887644,0.47378927,0.49844548,0.4778099,0.5113855,0.48546588,0.4113011,0.43253753,0.47698534,0.4633534,0.5391409,0.25893,0.17471987,0.2698147,0.24296837,0.2230632,0.1806555,0.2380614,0.1707863,0.15342058,0.17678757,0.27759665,0.2996076,0.20299025,0.28361568,0.33196485,0.26944745,0.21407649,0.2530957,0.30516875,0.27499825,0.16333497,0.07424234,0.2309499,0.09171381,0.26837027,0.10856406,0.08221304,0.23628889,0.24835843,0.18650311,0.26568532,0.24099791,0.3248471,0.2400852,0.31074837,0.262253,0.28658977,0.26744223,0.1998773,0.28157237,0.2811469,0.2164471,0.17661372,0.13202964,0.29781547,0.28738672,0.32706857,0.37320974,0.2624112,0.31455854,0.35274523,0.36257267,0.44044173,0.32427117,0.31772053,0.3341096,0.29772568,0.34645596,0.36921126,0.3980425,0.28763786,0.3377923,0.3200246,0.35062835,0.29507947,0.3144097,0.30416846,0.27076325,0.3294547,0.3735047,0.3034331,0.22417817,0.2297104,0.27727085,0.20806108,0.26007208,0.27851298,0.10617239,0.21236844,0.21977022,0.23835942,0.2734002,0.16352901,0.28648475,0.39581516,0.17399728,0.22104351,0.29602587,0.3353584,0.19879834,0.24236254,0.31791154,0.3310773,0.16177337,0.18227191,0.33841944,0.3402585,0.3105482,0.15717515,0.28480852,0.22211686,0.20768876,0.19511028,0.22861287,0.24732842,0.22427431,0.24295685,0.18958706,0.18847594,0.20893726,0.24243127,0.2349412,0.31803235,0.22804281,0.26008996,0.2719562,0.24938788,0.27164635,0.28591087,0.21426348,0.29226375,0.22974227,0.18753853,0.19768992,0.24984318,0.16848063,0.27957723,0.23935385,0.1935204,0.22944374
0.32113588,0.38722768,0.2922593,0.3147591,0.30330116,0.31852835,0.27637425,0.24571109,0.26782516,0.39501983,0.36134422,0.3546742,0.55234355,0.46037292,0.38102055,0.23876485,0.4462605,0.529064,0.42782345,0.3527562,0.13900764,0.36390162,0.19686435,0.24373566,0.30572462,0.356684,0.27283525,0.24246727,0.2675686,0.30960807,0.39376792,0.32947662,0.360374,0.36893195,0.3139142,0.37387547,0.18253468,0.24102929,0.26944646,0.38120618,0.85886014,0.6274157,0.49328923,0.6190001,0.7086766,0.7260089,0.58755505,0.76215273,1.0000001,0.7244918,0.3217803,0.3239525,0.27886206,0.32923752,0.37300253,0.28751767,0.30657226,0.21194649,0.33755225,0.32627398,0.3703883,0.32542574,0.35642233,0.27574205,0.18157974,0.21081872,0.17370921,0.43052164,0.23225686,0.29252487,0.42136768,0.45673475,0.5082031,0.43914187,0.44254842,0.3833818,0.40941143,0.42950717,0.38311547,0.49083212,0.22360717,0.20329183,0.27013588,0.25553793,0.15215099,0.2328377,0.21016255,0.21652132,0.16426791,0.21460068,0.30700657,0.31385258,0.2149317,0.31671143,0.39034006,0.32238734,0.17845833,0.2840813,0.36131722,0.23616557,0.21970427,0.12574656,0.17035209,0.0893661,0.20229255,0.09223857,0.09294889,0.17354628,0.19028911,0.16559891,0.2248238,0.24152029,0.27456892,0.19204415,0.27518728,0.25047615,0.26382786,0.23761068,0.20751958,0.25444832,0.2667953,0.15670201,0.16310807,0.13434614,0.29036582,0.27736577,0.3478139,0.3568965,0.27762341,0.30421352,0.41209885,0.37538335,0.4092825,0.37198043,0.34300852,0.41361725,0.30652332,0.34942317,0.3842222,0.411518,0.24600418,0.30433863,0.30247533,0.34534112,0.26885653,0.3531883,0.31852195,0.22911876,0.27513203,0.33723,0.29719675,0.2535059,0.26748532,0.27635777,0.2508266,0.28931955,0.29033586,0.13763307,0.2516498,0.26410487,0.20522694,0.26063663,0.15990883,0.28868863,0.33207262,0.17002323,0.19780388,0.27250397,0.30768442,0.14941254,0.16923553,0.2625728,0.25002855,0.12790419,0.11752906,0.2825672,0.30637467,0.25247008,0.16235696,0.2611596,0.22089739,0.22167957,0.20838402,0.23423733,0.29605,0.23542003,0.1615107,0.17386016,0.2535594,0.1684425,0.2943119,0.28930357,0.37713534,0.25596386,0.31078106,0.26839003,0.3175527,0.25930867,0.32645625,0.22139272,0.29909378,0.20555267,0.17818142,0.16699229,0.24582289,0.13836087,0.28660664,0.18033285,0.19410464,0.19821557
0.40837598,0.3461881,0.32030916,0.42116448,0.3264308,0.29840055,0.31827572,0.27595276,0.23097856,0.41239914,0.31421882,0.35803446,0.51068383,0.42559224,0.41281596,0.40222177,0.40258464,0.47129053,0.40598127,0.32553077,0.13625668,0.37009904,0.1636614,0.25939363,0.37690082,0.3796951,0.24889927,0.26839387,0.32655016,0.25871965,0.25225094,0.27442217,0.31700101,0.36336005,0.26918516,0.37346506,0.22177203,0.20553476,0.29539353,0.33336028,0.68862677,0.7705882,0.5340996,0.68445873,0.7355697,0.6689678,0.6116863,0.72592926,0.7244918,1.0,0.25218064,0.3384808,0.28312305,0.34097466,0.34811747,0.28326705,0.22220846,0.14997274,0.29857254,0.32445028,0.268674,0.3035054,0.3380382,0.2185724,0.14255796,0.17063032,0.1136585,0.4207614,0.24815536,0.24740922,0.5314273,0.4461624,0.4185502,0.43688047,0.39047855,0.36996794,0.39224717,0.4212978,0.41471633,0.45518476,0.1986629,0.1187386,0.18563583,0.20876436,0.20761487,0.14661564,0.23221949,0.1803052,0.15293491,0.15595324,0.40203273,0.44424936,0.23880789,0.41099486,0.478898,0.4177557,0.20069781,0.37063164,0.44146007,0.35497904,0.19038525,0.11011325,0.21399236,0.04150564,0.23063672,0.06848809,0.026515853,0.17133182,0.25275078,0.24543318,0.22908106,0.21052253,0.25248083,0.24498841,0.27155045,0.23279497,0.2624718,0.23525126,0.20773675,0.25714505,0.27789855,0.22256829,0.20117304,0.14617628,0.3164556,0.31110394,0.36659992,0.33262503,0.25358856,0.29645935,0.36038932,0.33437824,0.3934855,0.3289739,0.3259857,0.3877218,0.2991244,0.39282858,0.35872805,0.3547641,0.26776376,0.3285739,0.38293192,0.33784878,0.29741928,0.36604238,0.32210165,0.281193,0.29314467,0.4022273,0.310965,0.18804239,0.2496229,0.26803485,0.11863762,0.2270694,0.2857698,0.058789033,0.17068836,0.19509818,0.2364159,0.3553378,0.13100109,0.24307737,0.43499616,0.24207704,0.21841286,0.28759432,0.29892915,0.2641907,0.18897311,0.3444404,0.2791883,0.13132195,0.1376602,0.35578912,0.38082108,0.34220424,0.21124293,0.2830361,0.2079036,0.22436637,0.17252168,0.23278187,0.30286232,0.25219002,0.23255798,0.19802186,0.1915166,0.20144744,0.40228847,0.3623664,0.40018818,0.30075032,0.38456297,0.33188733,0.39360583,0.3434355,0.34954843,0.27185643,0.34593564,0.22753346,0.24087717,0.21351595,0.2572194,0.23044825,0.30026776,0.29286662,0.1898128,0.27898145
0.20265035,0.24234721,0.26992065,0.22586784,0.15626639,0.34373093,0.18845059,0.25416186,0.2453756,0.3576804,0.23546816,0.28876537,0.2746546,0.36830604,0.35052085,0.12562872,0.30678165,0.15413436,0.18735376,0.15921451,0.15601122,0.2909481,0.2057511,0.22411682,0.15580058,0.1441098,0.16818205,0.18765658,0.314562,0.3837929,0.1928083,0.16597538,0.2096095,0.18412963,0.19376054,0.36987826,0.19089717,0.06909515,0.20729648,0.2990841,0.31664464,0.25780764,0.26684585,0.18736365,0.3034725,0.29253173,0.20780881,0.31747282,0.3217803,0.25218064,1.0000001,0.6836649,0.9026681,0.6331352,0.61367697,0.61507845,0.6769401,0.8087292,0.68034977,0.920059,0.5077854,0.36037117,0.4231076,0.41652614,0.43543395,0.33452153,0.30249745,0.44253996,0.291224,0.4099616,0.46917826,0.5794525,0.5662636,0.5898649,0.49314412,0.52280605,0.6222328,0.6000034,0.604733,0.60406697,0.1359814,0.07700909,0.086915255,0.052978583,0.20073088,0.16275969,0.15603781,0.20273788,0.16447291,0.13238712,0.12254782,0.10765959,0.13315935,0.17817514,0.14043252,0.16652046,0.06296146,0.14516759,0.1510681,0.15058652,0.12079815,0.08420201,0.108161256,0.027139187,0.15774702,0.12917168,0.0039296844,0.07556839,0.1051831,0.02780651,0.16011928,0.13428642,0.16938937,0.14903365,0.16006419,0.14211726,0.17785542,0.12866028,0.18768832,0.1799682,0.25218222,0.14690705,0.12262555,0.12476523,0.25039375,0.22986487,0.27329716,0.30155668,0.2692066,0.24423872,0.14035897,0.14083771,0.15131648,0.17974448,0.15157454,0.17467365,0.12462271,0.18664339,0.17236225,0.20653024,0.29674,0.38641202,0.32361937,0.3372505,0.354492,0.30392325,0.1909102,0.35948497,0.36525977,0.3683817,0.26747817,0.28760436,0.32293773,0.28979453,0.2362621,0.3375844,0.31096885,0.22169498,0.20911402,0.31317586,0.30469662,0.37817442,0.27582532,0.47903508,0.36191633,0.29348,0.32216993,0.40135887,0.39190787,0.28282616,0.15484892,0.27128467,0.30021873,0.1921936,0.20767304,0.31732094,0.31336784,0.32188913,0.16126762,0.2626922,0.18039519,0.11541418,0.21321858,0.14445677,0.10786218,-0.0060701054,0.080572695,0.14051695,0.14918514,0.1477755,0.10891865,0.12113693,0.12043911,0.14578646,0.078919336,0.1394989,0.16377358,0.1352649,0.14874738,0.12906758,0.21509495,0.24808672,0.17189865,0.09741654,0.08896662,0.073123045,0.23239411,0.068228,0.16967767,0.10621939
0.27611533,0.26488602,0.32057002,0.2667418,0.24649319,0.37274474,0.30313167,0.3490238,0.3024916,0.37897226,0.24736509,0.3523931,0.27209693,0.39249927,0.32168406,0.2796674,0.3067791,0.20736608,0.2678266,0.18882976,0.12412232,0.3089986,0.20392491,0.26777187,0.1867831,0.118497506,0.16598003,0.2053367,0.3959457,0.3957962,0.14062846,0.2086492,0.10703799,0.10826146,0.13321653,0.26772952,0.2016882,0.07080823,0.26216272,0.20349531,0.38621104,0.33864412,0.3716757,0.25764227,0.36173627,0.33479226,0.23277888,0.350484,0.3239525,0.3384808,0.6836649,1.0000001,0.6830696,0.6932919,0.7000671,0.8421931,0.63546705,0.5931626,0.8959038,0.638658,0.4394178,0.38434404,0.42037836,0.3893473,0.39876598,0.32146615,0.31794968,0.4336554,0.2972373,0.42200804,0.4491611,0.42912078,0.37779287,0.43675515,0.30987316,0.44891772,0.45594215,0.48494992,0.46160442,0.47783485,0.17389682,0.09050429,0.05319034,0.11039029,0.14963701,0.08277805,0.095953956,0.20205812,0.095414,0.11442802,0.18903835,0.18195927,0.1369333,0.22803779,0.21043846,0.18536311,0.1221754,0.20832726,0.17255394,0.23663571,0.16130568,0.09092522,0.14434204,0.085958414,0.2164422,0.116082996,0.028773386,0.2234428,0.20034206,0.07140243,0.19525407,0.184266,0.19783585,0.19029252,0.19890456,0.2042439,0.1991378,0.1665721,0.2335332,0.22132105,0.29340568,0.17233452,0.16332927,0.16131993,0.23784673,0.30074975,0.2774478,0.2855939,0.29836306,0.290663,0.24283458,0.2828391,0.22666882,0.3254038,0.28250244,0.26846457,0.19690354,0.3353719,0.27904105,0.30452263,0.2648683,0.3792284,0.3248624,0.32838005,0.31261846,0.31978062,0.26476416,0.31345618,0.32000193,0.40332672,0.27920026,0.2108787,0.19101982,0.18874606,0.14679079,0.2509238,0.24732779,0.111665696,0.11243436,0.2853554,0.4391824,0.44471282,0.391798,0.45023504,0.5030335,0.43156797,0.34317154,0.45269987,0.49437326,0.41448694,0.3016909,0.44754508,0.44184008,0.35185647,0.38080958,0.540036,0.42976102,0.5338051,0.34166172,0.45133376,0.26291338,0.13337728,0.25054365,0.15238906,0.20204514,0.10356088,0.10956291,0.24080388,0.23914026,0.22461876,0.09929562,0.064381495,0.13990706,0.11785439,0.11554653,0.0983447,0.16549638,0.13583356,0.1347193,0.08797847,0.24706244,0.32319984,0.26177683,0.12985754,0.10776925,0.14419156,0.30199572,0.13027376,0.18524322,0.19692793
0.23189342,0.2641248,0.29331756,0.25647393,0.17011093,0.33065185,0.21005236,0.2659216,0.24662243,0.342556,0.2132484,0.27199262,0.2463773,0.3606327,0.3141759,0.16799925,0.28968716,0.13625045,0.16392826,0.09444238,0.11218571,0.23300864,0.17622636,0.19134147,0.10957516,0.11523258,0.1451514,0.1254516,0.27997008,0.35120764,0.1550795,0.14355963,0.16274843,0.15799928,0.15697539,0.33440986,0.17732054,0.02310238,0.19785169,0.2526162,0.28702044,0.28305468,0.28217468,0.17790453,0.3110292,0.29658872,0.20138708,0.32303795,0.27886206,0.28312305,0.9026681,0.6830696,1.0,0.59718657,0.58379936,0.5801306,0.6403589,0.7503364,0.67218083,0.8717688,0.5378352,0.36427158,0.43410665,0.4390225,0.43234497,0.3214118,0.31359738,0.43979257,0.31744295,0.39824152,0.49750197,0.57854456,0.55648386,0.59627223,0.53332883,0.5101396,0.6110772,0.5861207,0.57477283,0.589836,0.13496089,0.047185786,0.04655525,0.042125456,0.20878105,0.13230272,0.13994578,0.17831881,0.15914956,0.12594782,0.10963244,0.10191218,0.108550064,0.16960126,0.122502044,0.13816926,0.04374508,0.14124686,0.12671565,0.13193358,0.16501157,0.113786474,0.12099562,0.051605366,0.16469486,0.1496651,0.00024384912,0.11879648,0.13632569,0.051358797,0.16950585,0.15153448,0.17031951,0.15612511,0.17093225,0.13866536,0.18659683,0.12986237,0.17283131,0.21563476,0.22862662,0.11834694,0.084527686,0.11766229,0.20653626,0.18010162,0.20748788,0.22889692,0.23356149,0.22069603,0.10663097,0.113929965,0.11957539,0.13907824,0.13198164,0.14193697,0.09697355,0.1822949,0.13916713,0.1752059,0.3645735,0.48139805,0.40583998,0.4196906,0.43341076,0.36719033,0.25965157,0.45253405,0.45655903,0.44723743,0.28256965,0.25647366,0.2858968,0.27491274,0.19530234,0.28927255,0.26111853,0.19295874,0.14588033,0.25778383,0.3352462,0.45831385,0.31219113,0.47149467,0.42940047,0.35377836,0.34734613,0.42050081,0.4061233,0.34656185,0.20647462,0.3264321,0.32244253,0.1944115,0.22006305,0.35820115,0.36372387,0.39289844,0.17059672,0.28570318,0.20251991,0.12714107,0.22075978,0.19459774,0.12631637,0.025298212,0.11400646,0.15129828,0.16284579,0.15561359,0.08333055,0.11539408,0.12412215,0.1451446,0.07393664,0.13226192,0.17614543,0.12412707,0.15228972,0.12878735,0.23001218,0.26317623,0.19011024,0.09841117,0.09832869,0.09669705,0.256181,0.10223133,0.16791724,0.12510109
0.24351601,0.21883753,0.23041189,0.16080852,0.1875301,0.31983775,0.21015143,0.24270627,0.22335511,0.41897005,0.25688812,0.3302227,0.4246487,0.40125906,0.3220111,0.20978346,0.3184854,0.19458026,0.32342902,0.2621908,0.187514,0.33465958,0.22200456,0.34749562,0.2605762,0.26150045,0.27839434,0.28481328,0.43215334,0.3826723,0.20162,0.373749,0.26469916,0.32049963,0.3326868,0.37843904,0.29221743,0.19155824,0.3535377,0.36263347,0.35060257,0.3670602,0.30143428,0.37421635,0.40329474,0.35426974,0.16018075,0.35648644,0.32923752,0.34097466,0.6331352,0.6932919,0.59718657,0.99999994,0.6428723,0.7303567,0.5751037,0.4884577,0.6826356,0.5776756,0.41910934,0.29917887,0.40739197,0.30799308,0.28725618,0.24201457,0.26394364,0.41409317,0.2499253,0.41345754,0.5217603,0.460954,0.44674355,0.4465289,0.38572106,0.55095613,0.53457344,0.49363112,0.6086648,0.45830467,0.20466937,0.13817482,0.07130191,0.11108195,0.21869108,0.1564957,0.16024743,0.25449085,0.21856472,0.1877548,0.23485082,0.21483132,0.23628223,0.27951258,0.26417327,0.3190008,0.24910417,0.2065159,0.28929904,0.31268862,0.13151436,0.096607655,0.14154202,0.0489562,0.20780101,0.056078747,0.004411366,0.14980952,0.13131386,0.08863667,0.26809165,0.2342402,0.29379368,0.33334506,0.24624659,0.25432277,0.29838514,0.3059014,0.29026178,0.30502364,0.3338009,0.27066615,0.30902275,0.29953828,0.29479644,0.3944707,0.34860465,0.32324487,0.3591194,0.3377931,0.25439683,0.2748018,0.2445792,0.29850304,0.29376003,0.28040656,0.23664808,0.2790486,0.26887107,0.29155862,0.2984248,0.3596508,0.29372868,0.28587228,0.29102883,0.25684553,0.13449153,0.31106496,0.276103,0.36256218,0.21829127,0.18010753,0.15363769,0.15213513,0.11403216,0.27093866,0.20512801,0.085889876,0.114649065,0.24637187,0.3396605,0.40575257,0.33652213,0.43900606,0.5283775,0.35322618,0.33338565,0.34749675,0.42804253,0.33046928,0.11781883,0.29632303,0.33968326,0.20867608,0.21098633,0.39722377,0.33908167,0.3524262,0.22930951,0.40116745,0.16739444,0.07739374,0.1803537,0.100978166,0.13874099,0.07145509,0.071419016,0.16102915,0.20181002,0.15899566,0.13294926,0.06900775,0.10027195,0.06608625,0.09859694,0.07227489,0.14951017,0.105497286,0.21147408,0.07336486,0.2832872,0.25032848,0.21434204,0.13138336,0.15287392,0.12807894,0.22156447,0.159593,0.1525525,0.15925507
0.27920604,0.266913,0.24154226,0.26188964,0.24211897,0.3523993,0.2780274,0.29500437,0.28819123,0.38773146,0.34971285,0.5150988,0.36840296,0.47956234,0.40519813,0.2772565,0.40070224,0.2953149,0.39995447,0.36644062,0.16385774,0.34203333,0.23413986,0.30915835,0.21510352,0.20672931,0.27252144,0.2423293,0.3485682,0.36298615,0.17955498,0.1760419,0.09949582,0.22188917,0.13391995,0.17979689,0.19636202,0.21091984,0.22253011,0.19645312,0.35003814,0.3821684,0.3037508,0.32747397,0.39443615,0.40067345,0.28388417,0.37911806,0.37300253,0.34811747,0.61367697,0.7000671,0.58379936,0.6428723,1.0,0.81735384,0.62789506,0.59995437,0.7274809,0.59281963,0.44220912,0.41938138,0.41741902,0.35660657,0.33274847,0.26152843,0.29141256,0.37517142,0.29653373,0.3962456,0.43928352,0.2991847,0.42775655,0.31585297,0.3089356,0.4679244,0.38566858,0.37968966,0.40826455,0.3576378,0.15834847,0.13206217,0.13440776,0.12273171,0.16370784,0.1353547,0.13001043,0.28492355,0.22566883,0.11206572,0.10588722,0.12317276,0.15514457,0.17429595,0.17356245,0.18676195,0.11203185,0.118789144,0.13624047,0.19463496,0.1338644,0.08204766,0.21408181,0.017126098,0.19437084,0.005667622,-0.043906767,0.17996043,0.1689991,0.070724435,0.2745564,0.25582013,0.30714002,0.20301509,0.26984048,0.28218567,0.26230282,0.19164513,0.23357964,0.31607524,0.34648556,0.123196326,0.22813383,0.24565777,0.20346983,0.21854672,0.27872854,0.27429488,0.32829237,0.3076063,0.28765395,0.31323013,0.28155965,0.32472932,0.3260536,0.32877636,0.2698288,0.3286527,0.30695012,0.37095284,0.28201354,0.39400628,0.320135,0.24962841,0.30324477,0.33683574,0.18764767,0.23610795,0.29096788,0.38983893,0.2922815,0.21789245,0.11379748,0.12410946,0.15507248,0.19065838,0.16861913,0.12437633,0.09945411,0.31274462,0.3625841,0.44661036,0.3523361,0.45915663,0.46732777,0.40542746,0.34367278,0.4177899,0.4434938,0.29827103,0.17493142,0.32684487,0.441903,0.31217065,0.22557813,0.4165267,0.3869459,0.41107202,0.29559472,0.36855286,0.24115859,0.17196713,0.25313023,0.1572301,0.15692595,0.08291204,0.16616614,0.19931352,0.24528873,0.19077611,0.095875606,0.024753645,0.17661227,0.12573761,0.09096744,0.08707583,0.18451685,0.05438376,0.15248065,0.09244624,0.200957,0.30075797,0.24566922,0.15446924,0.12739533,0.14263909,0.28712493,0.1252049,0.16430873,0.2952762
0.28594923,0.24476294,0.24095093,0.24377574,0.23970519,0.3530698,0.29695636,0.29586804,0.28749794,0.40905377,0.2594136,0.42918724,0.27301198,0.3816658,0.34039128,0.28375754,0.2837874,0.17505485,0.306164,0.2770978,0.13548131,0.28875372,0.20112021,0.32692632,0.17072691,0.13122137,0.24153855,0.22282538,0.40409985,0.356592,0.11815057,0.19105011,0.053515304,0.19686933,0.122803815,0.18580884,0.18234582,0.19001195,0.23481908,0.17876787,0.30833447,0.31569552,0.28289875,0.28931755,0.30961138,0.2977395,0.20898986,0.3003857,0.28751767,0.28326705,0.61507845,0.8421931,0.5801306,0.7303567,0.81735384,0.9999998,0.61825234,0.560979,0.8333349,0.595289,0.34769344,0.34480876,0.34071428,0.28942755,0.33698937,0.23614764,0.2233198,0.30541667,0.21377869,0.37917277,0.4099102,0.30218652,0.32660812,0.3100772,0.22973038,0.44987956,0.36721474,0.39971384,0.3916661,0.34994492,0.13736571,0.07414558,0.0570537,0.08125577,0.11373645,0.061490536,0.08430599,0.23040056,0.12727162,0.08600888,0.19213769,0.18150517,0.16379182,0.23415178,0.21547246,0.22203627,0.14802048,0.18202932,0.19486466,0.2679437,0.10923725,0.06471278,0.11612243,0.0585021,0.21806948,0.023957893,-0.0070964806,0.19280982,0.17161053,0.05265507,0.2318135,0.20658019,0.22988036,0.20368764,0.2156435,0.22152762,0.2233527,0.17473753,0.23663142,0.30114496,0.33633333,0.21211633,0.223676,0.27595147,0.24691193,0.3212094,0.2985029,0.2817516,0.34208894,0.30093327,0.22186367,0.25903246,0.21077569,0.29906455,0.29022047,0.27963555,0.21678402,0.3049808,0.27738497,0.29328367,0.2084795,0.34009302,0.24497716,0.21864459,0.24703833,0.28397763,0.19681935,0.19906352,0.22616112,0.36729178,0.25518933,0.23138472,0.08646749,0.11673958,0.098388724,0.19065554,0.17281798,0.10163775,0.09397011,0.3579662,0.35350782,0.40220568,0.3171063,0.41027415,0.42515597,0.39718914,0.26379126,0.38541234,0.42637277,0.32084623,0.18493097,0.29913098,0.42705768,0.36385491,0.2940254,0.48803708,0.34367943,0.4084187,0.32735562,0.42753693,0.22298037,0.11604925,0.23004362,0.09621545,0.18119866,0.07695944,0.080120884,0.19333136,0.21457233,0.20279752,0.09233437,0.012910645,0.09984313,0.07121231,0.08080342,0.06301617,0.124017015,0.075984865,0.14909436,0.057252064,0.19231632,0.30500403,0.25634593,0.1226399,0.09097495,0.13226378,0.25423065,0.13323009,0.15444891,0.24066411
